"participant","modality","ortho_French","inversed_aline","lev_similarity","type","first_modality","list","RT"
45,"A","poubelle",0.445454545454545,0.125,"noncognate","A",3,880.491823404536
45,"V","poubelle",0.445454545454545,0.125,"noncognate","A",3,674.053686596493
45,"A","poupée",0.313513513513514,0.167,"noncognate","A",3,525.671839589778
45,"V","poupée",0.313513513513514,0.167,"noncognate","A",3,780.584444213596
45,"A","prison",0.6344828,1,"cognate","A",3,858.826598816703
45,"V","prison",0.6344828,1,"cognate","A",3,623.93738102277
45,"A","produit",0.5183099,0.857,"cognate","A",3,632.07436747833
45,"V","produit",0.5183099,0.857,"cognate","A",3,907.587815613569
45,"A","qualité",0.9015873,0.857,"cognate","A",3,845.130688590007
45,"V","qualité",0.9015873,0.857,"cognate","A",3,637.614587622384
45,"A","regard",0.362962962962963,0,"noncognate","A",3,825.230245006419
45,"V","regard",0.362962962962963,0,"noncognate","A",3,593.762489047153
45,"A","réseau",0.352,0,"noncognate","A",3,891.352245230271
45,"V","réseau",0.352,0,"noncognate","A",3,842.122733192938
45,"A","rideau",0.445454545454545,0.143,"noncognate","A",3,824.560876877572
45,"V","rideau",0.445454545454545,0.143,"noncognate","A",3,503.074333369944
45,"A","rumeur",0.493617,0.833,"cognate","A",3,749.884162542623
45,"V","rumeur",0.493617,0.833,"cognate","A",3,598.523908592273
45,"A","saucisse",0.8222222,0.5,"cognate","A",3,1032.31874537711
45,"V","saucisse",0.8222222,0.5,"cognate","A",3,880.169494623662
45,"A","séjour",0.468085106382979,0.167,"noncognate","A",3,483.325051392185
45,"V","séjour",0.468085106382979,0.167,"noncognate","A",3,838.784915552873
45,"A","siècle",0.5125,0,"noncognate","A",3,773.772162039458
45,"V","siècle",0.5125,0,"noncognate","A",3,961.039319690332
45,"A","soeur",0.518181818181818,0.333,"noncognate","A",3,868.481782639332
45,"V","soeur",0.518181818181818,0.333,"noncognate","A",3,607.65747415316
45,"A","soin",0.183606557377049,0.111,"noncognate","A",3,514.861378400353
45,"V","soin",0.183606557377049,0.111,"noncognate","A",3,512.768986601019
45,"A","soldat",0.8280702,0.571,"cognate","A",3,698.520467057377
45,"V","soldat",0.8280702,0.571,"cognate","A",3,1145.10274560476
45,"A","soleil",0.47,0.167,"noncognate","A",3,878.350461056292
45,"V","soleil",0.47,0.167,"noncognate","A",3,830.300476820137
45,"A","sourire",0.422222222222222,0.429,"noncognate","A",3,516.593469144946
45,"V","sourire",0.422222222222222,0.429,"noncognate","A",3,750.842587087748
45,"A","survie",0.6,0.625,"cognate","A",3,599.084661132966
45,"V","survie",0.6,0.625,"cognate","A",3,1079.60514938896
45,"A","témoin",0.49811320754717,0,"noncognate","A",3,900.689805052414
45,"V","témoin",0.49811320754717,0,"noncognate","A",3,504.879763753517
45,"A","tiroir",0.408,0.167,"noncognate","A",3,603.848510348608
45,"V","tiroir",0.408,0.167,"noncognate","A",3,672.070328078524
45,"A","trésor",0.6229508,0.5,"cognate","A",3,940.650504079541
45,"V","trésor",0.6229508,0.5,"cognate","A",3,797.067897187764
45,"A","viande",0.508108108108108,0.167,"noncognate","A",3,633.27757442978
45,"V","viande",0.508108108108108,0.167,"noncognate","A",3,698.136200762869
45,"A","victime",1,0.857,"cognate","A",3,625.299924208147
45,"V","victime",1,0.857,"cognate","A",3,651.168921251259
45,"A","victoire",0.7513514,0.75,"cognate","A",3,533.104849363365
45,"V","victoire",0.7513514,0.75,"cognate","A",3,885.408112461438
46,"A","abeille",0.769230769230769,0.429,"noncognate","A",1,839.884179009095
46,"V","abeille",0.769230769230769,0.429,"noncognate","A",1,1016.98537334438
46,"A","acteur",0.7659574,0.667,"cognate","A",1,995.579960339311
46,"V","acteur",0.7659574,0.667,"cognate","A",1,627.683713717721
46,"A","adresse",0.7703704,0.714,"cognate","A",1,658.411639611025
46,"V","adresse",0.7703704,0.714,"cognate","A",1,491.760958659585
46,"A","aéroport",0.5428571,0.75,"cognate","A",1,541.664359010622
46,"V","aéroport",0.5428571,0.75,"cognate","A",1,703.822643423289
46,"A","ancêtre",0.54375,0.5,"cognate","A",1,527.458326333209
46,"V","ancêtre",0.54375,0.5,"cognate","A",1,658.356365315819
46,"A","anneau",0.426666666666667,0.167,"noncognate","A",1,667.276070851823
46,"V","anneau",0.426666666666667,0.167,"noncognate","A",1,705.747377120951
46,"A","arbre",0.253658536585366,0.4,"noncognate","A",1,539.983640980583
46,"V","arbre",0.253658536585366,0.4,"noncognate","A",1,1235.51063051905
46,"A","assiette",0.592,0.25,"noncognate","A",1,868.706041027299
46,"V","assiette",0.592,0.25,"noncognate","A",1,1021.26368521804
46,"A","attaque",0.95,0.571,"cognate","A",1,630.987030813636
46,"V","attaque",0.95,0.571,"cognate","A",1,934.73797989638
46,"A","avance",0.637037,0.857,"cognate","A",1,1157.9835293644
46,"V","avance",0.637037,0.857,"cognate","A",1,918.836940643586
46,"A","avenir",0.407547169811321,0,"noncognate","A",1,840.390077413608
46,"V","avenir",0.407547169811321,0,"noncognate","A",1,747.794222521196
46,"A","balcon",0.73125,0.857,"cognate","A",1,1407.28375800937
46,"V","balcon",0.73125,0.857,"cognate","A",1,683.661676721006
46,"A","banlieue",0.336,0,"noncognate","A",1,483.888906683085
46,"V","banlieue",0.336,0,"noncognate","A",1,614.52310273285
46,"A","bateau",0.82,0.333,"noncognate","A",1,607.630307673159
46,"V","bateau",0.82,0.333,"noncognate","A",1,730.692792957182
46,"A","biscuit",0.84375,1,"cognate","A",1,519.268759633595
46,"V","biscuit",0.84375,1,"cognate","A",1,510.153738761341
46,"A","blague",0.472727272727273,0.167,"noncognate","A",1,771.689640168853
46,"V","blague",0.472727272727273,0.167,"noncognate","A",1,780.797117093639
46,"A","blessure",0.34375,0.25,"noncognate","A",1,936.13249066765
46,"V","blessure",0.34375,0.25,"noncognate","A",1,473.66149336029
46,"A","bonbon",0.28,0,"noncognate","A",1,869.421130292804
46,"V","bonbon",0.28,0,"noncognate","A",1,637.460132878098
46,"A","bonheur",0.37,0.143,"noncognate","A",1,846.74499730415
46,"V","bonheur",0.37,0.143,"noncognate","A",1,716.955060336586
46,"A","bougie",0.313725490196078,0.167,"noncognate","A",1,662.023388129083
46,"V","bougie",0.313725490196078,0.167,"noncognate","A",1,838.908665679268
46,"A","branche",0.5890909,0.857,"cognate","A",1,496.689253820313
46,"V","branche",0.5890909,0.857,"cognate","A",1,1067.8590321163
46,"A","bruit",0.44,0,"noncognate","A",1,740.613026809822
46,"V","bruit",0.44,0,"noncognate","A",1,884.315061061291
46,"A","carnet",0.29375,0,"noncognate","A",1,596.107582458674
46,"V","carnet",0.29375,0,"noncognate","A",1,1520.855426738
46,"A","cendre",0.364705882352941,0,"noncognate","A",1,985.13921015451
46,"V","cendre",0.364705882352941,0,"noncognate","A",1,597.485353771274
46,"A","centaine",0.373333333333333,0.125,"noncognate","A",1,564.43583029508
46,"V","centaine",0.373333333333333,0.125,"noncognate","A",1,504.359758696755
46,"A","cerveau",0.259259259259259,0.143,"noncognate","A",1,798.89762963848
46,"V","cerveau",0.259259259259259,0.143,"noncognate","A",1,633.0379033713
46,"A","chagrin",0.36078431372549,0.286,"noncognate","A",1,672.39950214207
46,"V","chagrin",0.36078431372549,0.286,"noncognate","A",1,813.371151957764
46,"A","chanson",0.389189189189189,0.286,"noncognate","A",1,1234.00712161008
46,"V","chanson",0.389189189189189,0.286,"noncognate","A",1,591.330598846843
46,"A","chemin",0.335135135135135,0,"noncognate","A",1,769.946582253792
46,"V","chemin",0.335135135135135,0,"noncognate","A",1,491.092943890519
46,"A","chéri",0.340425531914894,0.143,"noncognate","A",1,1125.00676805187
46,"V","chéri",0.340425531914894,0.143,"noncognate","A",1,727.452215033204
46,"A","cheville",0.25531914893617,0.25,"noncognate","A",1,1128.01130041462
46,"V","cheville",0.25531914893617,0.25,"noncognate","A",1,835.092267451448
46,"A","chiffre",0.13125,0,"noncognate","A",1,714.574087155551
46,"V","chiffre",0.13125,0,"noncognate","A",1,488.710951768236
46,"A","chômage",0.391208791208791,0.167,"noncognate","A",1,656.264411089895
46,"V","chômage",0.391208791208791,0.167,"noncognate","A",1,538.991150592386
46,"A","coiffeur",0.365714285714286,0.273,"noncognate","A",1,782.610884271259
46,"V","coiffeur",0.365714285714286,0.273,"noncognate","A",1,680.118891985643
46,"A","colline",0.381818181818182,0.286,"noncognate","A",1,893.366553787009
46,"V","colline",0.381818181818182,0.286,"noncognate","A",1,615.899742275882
46,"A","concours",0.452941176470588,0.375,"noncognate","A",1,761.364199743669
46,"V","concours",0.452941176470588,0.375,"noncognate","A",1,589.031683216693
46,"A","couche",0.0606060606060606,0,"noncognate","A",1,781.714003771778
46,"V","couche",0.0606060606060606,0,"noncognate","A",1,914.971752383409
46,"A","couloir",0.434042553191489,0.143,"noncognate","A",1,710.399060392417
46,"V","couloir",0.434042553191489,0.143,"noncognate","A",1,1098.30408468329
46,"A","crainte",0.227027027027027,0.143,"noncognate","A",1,533.16608600078
46,"V","crainte",0.227027027027027,0.143,"noncognate","A",1,521.646658504775
46,"A","criminel",0.8329412,0.875,"cognate","A",1,540.372309626419
46,"V","criminel",0.8329412,0.875,"cognate","A",1,512.480501581698
46,"A","croyance",0.373333333333333,0,"noncognate","A",1,602.974815613205
46,"V","croyance",0.373333333333333,0,"noncognate","A",1,965.799943133816
46,"A","danger",0.656,1,"cognate","A",1,1132.47976415302
46,"V","danger",0.656,1,"cognate","A",1,623.297226716771
46,"A","déchet",0.427906976744186,0.167,"noncognate","A",1,946.123609621719
46,"V","déchet",0.427906976744186,0.167,"noncognate","A",1,1099.26638637834
46,"A","désastre",0.8512821,0.625,"cognate","A",1,764.07739897803
46,"V","désastre",0.8512821,0.625,"cognate","A",1,823.242311556854
46,"A","destin",0.7625,0.857,"cognate","A",1,843.223238649165
46,"V","destin",0.7625,0.857,"cognate","A",1,763.061240349275
46,"A","douleur",0.306382978723404,0,"noncognate","A",1,572.792172209251
46,"V","douleur",0.306382978723404,0,"noncognate","A",1,988.829958422634
46,"A","écart",0.426229508196721,0.125,"noncognate","A",1,886.396586884119
46,"V","écart",0.426229508196721,0.125,"noncognate","A",1,918.585973344268
46,"A","écriture",0.507462686567164,0.375,"noncognate","A",1,1100.37314604011
46,"V","écriture",0.507462686567164,0.375,"noncognate","A",1,649.351348873512
46,"A","église",0.354545454545454,0,"noncognate","A",1,611.404366419275
46,"V","église",0.354545454545454,0,"noncognate","A",1,497.408231324944
46,"A","élection",0.7641791,0.875,"cognate","A",1,761.921361454121
46,"V","élection",0.7641791,0.875,"cognate","A",1,1065.41028000253
46,"A","endroit",0.288,0,"noncognate","A",1,660.070488032885
46,"V","endroit",0.288,0,"noncognate","A",1,750.567400821242
46,"A","enfance",0.29375,0,"noncognate","A",1,964.469662241474
46,"V","enfance",0.29375,0,"noncognate","A",1,702.743412293379
46,"A","enfer",0.227027027027027,0,"noncognate","A",1,613.89254866865
46,"V","enfer",0.227027027027027,0,"noncognate","A",1,879.504542308241
46,"A","ennemi",1,0.667,"cognate","A",1,510.993571643646
46,"V","ennemi",1,0.667,"cognate","A",1,691.687708221423
46,"A","escalier",0.613333333333333,0.375,"noncognate","A",1,955.078492673339
46,"V","escalier",0.613333333333333,0.375,"noncognate","A",1,598.031452231011
46,"A","espoir",0.376,0.167,"noncognate","A",1,996.076738725026
46,"V","espoir",0.376,0.167,"noncognate","A",1,729.514605163277
46,"A","étoile",0.49,0.167,"noncognate","A",1,597.35589306391
46,"V","étoile",0.49,0.167,"noncognate","A",1,847.900162866487
46,"A","exercice",0.7238095,0.875,"cognate","A",1,622.194787870448
46,"V","exercice",0.7238095,0.875,"cognate","A",1,596.826348520155
46,"A","farine",0.48,0.167,"noncognate","A",1,896.46927375356
46,"V","farine",0.48,0.167,"noncognate","A",1,1015.95010563745
46,"A","fenêtre",0.466666666666667,0.143,"noncognate","A",1,499.018665238702
46,"V","fenêtre",0.466666666666667,0.143,"noncognate","A",1,1075.79973121323
46,"A","flèche",0.25,0,"noncognate","A",1,458.595037166644
46,"V","flèche",0.25,0,"noncognate","A",1,570.224431409816
46,"A","fleur",0.6808511,0.5,"cognate","A",1,473.163107569165
46,"V","fleur",0.6808511,0.5,"cognate","A",1,1114.96243482072
46,"A","force",0.8195122,1,"cognate","A",1,744.144968673056
46,"V","force",0.8195122,1,"cognate","A",1,570.947315749289
46,"A","frein",0.254545454545455,0.2,"noncognate","A",1,548.125886585881
46,"V","frein",0.254545454545455,0.2,"noncognate","A",1,561.094039081683
46,"A","fuite",0.475675675675676,0,"noncognate","A",1,1080.11507744821
46,"V","fuite",0.475675675675676,0,"noncognate","A",1,1495.87933968567
46,"A","garage",0.762963,1,"cognate","A",1,1044.54640018319
46,"V","garage",0.762963,1,"cognate","A",1,495.936045702922
46,"A","gauche",0.31219512195122,0,"noncognate","A",1,811.280874051856
46,"V","gauche",0.31219512195122,0,"noncognate","A",1,899.640142974581
46,"A","génie",0.768,0.5,"cognate","A",1,843.084596456938
46,"V","génie",0.768,0.5,"cognate","A",1,1130.40858929356
46,"A","honneur",0.569697,0.714,"cognate","A",1,675.055683097354
46,"V","honneur",0.569697,0.714,"cognate","A",1,530.775400529127
46,"A","hôpital",0.7042254,0.75,"cognate","A",1,863.952141575786
46,"V","hôpital",0.7042254,0.75,"cognate","A",1,890.063586006185
46,"A","horloge",0.501960784313725,0.286,"noncognate","A",1,809.366652722981
46,"V","horloge",0.501960784313725,0.286,"noncognate","A",1,941.73589635491
46,"A","huître",0.530232558139535,0.167,"noncognate","A",1,1508.58767609356
46,"V","huître",0.530232558139535,0.167,"noncognate","A",1,733.148834250527
46,"A","image",0.92,1,"cognate","A",1,902.117685623277
46,"V","image",0.92,1,"cognate","A",1,804.295075588782
46,"A","immeuble",0.459016393442623,0,"noncognate","A",1,470.067060057279
46,"V","immeuble",0.459016393442623,0,"noncognate","A",1,466.335927610301
46,"A","incident",0.5373134,1,"cognate","A",1,569.677190704307
46,"V","incident",0.5373134,1,"cognate","A",1,732.955991426344
46,"A","insecte",0.8,0.857,"cognate","A",1,511.316321815155
46,"V","insecte",0.8,0.857,"cognate","A",1,504.114948145006
46,"A","jambe",0.352941176470588,0,"noncognate","A",1,1358.84691207259
46,"V","jambe",0.352941176470588,0,"noncognate","A",1,676.31148782601
46,"A","jardin",0.572549,0.667,"cognate","A",1,997.049696077373
46,"V","jardin",0.572549,0.667,"cognate","A",1,1018.1024866776
46,"A","jeunesse",0.49,0.125,"noncognate","A",1,937.59591365772
46,"V","jeunesse",0.49,0.125,"noncognate","A",1,1017.6340530174
46,"A","journée",0.4,0,"noncognate","A",1,765.452576038122
46,"V","journée",0.4,0,"noncognate","A",1,454.433177096605
46,"A","juge",0.8823529,0.8,"cognate","A",1,591.452417297216
46,"V","juge",0.8823529,0.8,"cognate","A",1,557.23509519772
46,"A","jumeau",0.5,0,"noncognate","A",1,456.173610065234
46,"V","jumeau",0.5,0,"noncognate","A",1,538.140047633564
46,"A","jungle",0.7636364,1,"cognate","A",1,773.208735162248
46,"V","jungle",0.7636364,1,"cognate","A",1,1599.51652455711
46,"A","légume",0.441176470588235,0.222,"noncognate","A",1,986.526395614694
46,"V","légume",0.441176470588235,0.222,"noncognate","A",1,501.541119870708
46,"A","lessive",0.456,0.286,"noncognate","A",1,790.834522369894
46,"V","lessive",0.456,0.286,"noncognate","A",1,970.645936512146
46,"A","lion",0.5,1,"cognate","A",1,644.053600304429
46,"V","lion",0.5,1,"cognate","A",1,875.679061469839
46,"A","logement",0.48,0.25,"noncognate","A",1,452.484029435158
46,"V","logement",0.48,0.25,"noncognate","A",1,781.654132285179
46,"A","lumière",0.48,0.286,"noncognate","A",1,731.749038139576
46,"V","lumière",0.48,0.286,"noncognate","A",1,585.569746740307
46,"A","lune",0.517647058823529,0,"noncognate","A",1,580.264625633327
46,"V","lune",0.517647058823529,0,"noncognate","A",1,713.681053328585
46,"A","maladie",0.512280701754386,0.143,"noncognate","A",1,1076.43620107941
46,"V","maladie",0.512280701754386,0.143,"noncognate","A",1,551.797191034493
46,"A","manche",0.302439024390244,0.167,"noncognate","A",1,536.184916856819
46,"V","manche",0.302439024390244,0.167,"noncognate","A",1,641.097759914638
46,"A","manque",0.435294117647059,0.167,"noncognate","A",1,517.78528827748
46,"V","manque",0.435294117647059,0.167,"noncognate","A",1,1318.82324236692
46,"A","mariage",0.7157895,0.875,"cognate","A",1,510.119049727523
46,"V","mariage",0.7157895,0.875,"cognate","A",1,1591.97496130307
46,"A","marteau",0.4,0.286,"noncognate","A",1,782.041057435817
46,"V","marteau",0.4,0.286,"noncognate","A",1,736.661800939209
46,"A","métier",0.393939393939394,0.2,"noncognate","A",1,679.432443120097
46,"V","métier",0.393939393939394,0.2,"noncognate","A",1,1177.81773081326
46,"A","meurtre",0.517647058823529,0.429,"noncognate","A",1,536.418956648015
46,"V","meurtre",0.517647058823529,0.429,"noncognate","A",1,878.743241798008
46,"A","miel",0.46,0.2,"noncognate","A",1,501.826724481612
46,"V","miel",0.46,0.2,"noncognate","A",1,766.722968127577
46,"A","minuit",0.68,0.5,"cognate","A",1,679.884532255549
46,"V","minuit",0.68,0.5,"cognate","A",1,654.707108649287
46,"A","moitié",0.325581395348837,0,"noncognate","A",1,474.55434194762
46,"V","moitié",0.325581395348837,0,"noncognate","A",1,651.11964781315
46,"A","montre",0.227027027027027,0.167,"noncognate","A",1,1078.25962237726
46,"V","montre",0.227027027027027,0.167,"noncognate","A",1,826.49366926816
46,"A","morceau",0.463636363636364,0.286,"noncognate","A",1,668.66515685889
46,"V","morceau",0.463636363636364,0.286,"noncognate","A",1,468.577830141159
46,"A","mouton",0.356756756756757,0,"noncognate","A",1,509.583418170428
46,"V","mouton",0.356756756756757,0,"noncognate","A",1,504.632756745096
46,"A","muscle",0.8,1,"cognate","A",1,473.181325990797
46,"V","muscle",0.8,1,"cognate","A",1,1191.86627090158
46,"A","niveau",0.427272727272727,0.333,"noncognate","A",1,1122.03315959724
46,"V","niveau",0.427272727272727,0.333,"noncognate","A",1,853.610612720168
46,"A","nuage",0.348936170212766,0,"noncognate","A",1,607.69739206855
46,"V","nuage",0.348936170212766,0,"noncognate","A",1,1005.46070265374
46,"A","oeuvre",0.28,0.167,"noncognate","A",1,515.862043979833
46,"V","oeuvre",0.28,0.167,"noncognate","A",1,896.82171470409
46,"A","oignon",0.4333333,0.5,"cognate","A",1,450.677003499887
46,"V","oignon",0.4333333,0.5,"cognate","A",1,869.329296182016
46,"A","onde",0.323076923076923,0.25,"noncognate","A",1,500.749602691604
46,"V","onde",0.323076923076923,0.25,"noncognate","A",1,504.182518722092
46,"A","opinion",0.7254237,1,"cognate","A",1,516.999525385038
46,"V","opinion",0.7254237,1,"cognate","A",1,1084.71215835084
46,"A","orgueil",0.256,0.286,"noncognate","A",1,1050.62294885675
46,"V","orgueil",0.256,0.286,"noncognate","A",1,937.210500647316
46,"A","panier",0.428070175438596,0.333,"noncognate","A",1,880.859930243356
46,"V","panier",0.428070175438596,0.333,"noncognate","A",1,624.663449660937
46,"A","papillon",0.521212121212121,0,"noncognate","A",1,491.60437710409
46,"V","papillon",0.521212121212121,0,"noncognate","A",1,592.212488068603
46,"A","patron",0.590909090909091,0,"noncognate","A",1,764.625153608723
46,"V","patron",0.590909090909091,0,"noncognate","A",1,477.929326596751
46,"A","paysage",0.324324324324324,0.444,"noncognate","A",1,1466.81723479552
46,"V","paysage",0.324324324324324,0.444,"noncognate","A",1,753.589148362751
46,"A","paysan",0.6296296,0.571,"cognate","A",1,903.032973522184
46,"V","paysan",0.6296296,0.571,"cognate","A",1,616.113986754346
46,"A","perle",0.7902439,0.6,"cognate","A",1,552.450699112611
46,"V","perle",0.7902439,0.6,"cognate","A",1,609.274328967663
46,"A","pigeon",0.7234043,1,"cognate","A",1,491.507772124127
46,"V","pigeon",0.7234043,1,"cognate","A",1,552.12690820217
46,"A","plante",0.7927273,0.833,"cognate","A",1,790.097177925493
46,"V","plante",0.7927273,0.833,"cognate","A",1,744.190373816899
46,"A","poisson",0.61,0.286,"noncognate","A",1,523.675412151525
46,"V","poisson",0.61,0.286,"noncognate","A",1,563.347312895271
46,"A","poitrine",0.426229508196721,0,"noncognate","A",1,587.032342559989
46,"V","poitrine",0.426229508196721,0,"noncognate","A",1,605.446436913994
46,"A","poubelle",0.445454545454545,0.125,"noncognate","A",1,628.288872901031
46,"V","poubelle",0.445454545454545,0.125,"noncognate","A",1,545.716904975219
46,"A","poupée",0.313513513513514,0.167,"noncognate","A",1,669.304694928406
46,"V","poupée",0.313513513513514,0.167,"noncognate","A",1,921.792178099472
46,"A","prison",0.6344828,1,"cognate","A",1,705.604506433134
46,"V","prison",0.6344828,1,"cognate","A",1,916.684134530629
46,"A","produit",0.5183099,0.857,"cognate","A",1,491.951852040598
46,"V","produit",0.5183099,0.857,"cognate","A",1,453.997738252797
46,"A","qualité",0.9015873,0.857,"cognate","A",1,896.181975770062
46,"V","qualité",0.9015873,0.857,"cognate","A",1,778.252969386029
46,"A","regard",0.362962962962963,0,"noncognate","A",1,946.648239145049
46,"V","regard",0.362962962962963,0,"noncognate","A",1,591.654889775029
46,"A","réseau",0.352,0,"noncognate","A",1,483.200134381401
46,"V","réseau",0.352,0,"noncognate","A",1,1011.90940756086
46,"A","rideau",0.445454545454545,0.143,"noncognate","A",1,1276.9201406247
46,"V","rideau",0.445454545454545,0.143,"noncognate","A",1,463.097538272022
46,"A","rumeur",0.493617,0.833,"cognate","A",1,667.027860334646
46,"V","rumeur",0.493617,0.833,"cognate","A",1,961.655623642134
46,"A","saucisse",0.8222222,0.5,"cognate","A",1,503.244952497378
46,"V","saucisse",0.8222222,0.5,"cognate","A",1,973.538537359288
46,"A","séjour",0.468085106382979,0.167,"noncognate","A",1,1128.35455564135
46,"V","séjour",0.468085106382979,0.167,"noncognate","A",1,702.001693300937
46,"A","siècle",0.5125,0,"noncognate","A",1,808.235844420287
46,"V","siècle",0.5125,0,"noncognate","A",1,863.795609127011
46,"A","soeur",0.518181818181818,0.333,"noncognate","A",1,1063.42563555012
46,"V","soeur",0.518181818181818,0.333,"noncognate","A",1,608.810800094906
46,"A","soin",0.183606557377049,0.111,"noncognate","A",1,565.818739716284
46,"V","soin",0.183606557377049,0.111,"noncognate","A",1,1460.20774826419
46,"A","soldat",0.8280702,0.571,"cognate","A",1,621.865887224034
46,"V","soldat",0.8280702,0.571,"cognate","A",1,852.195549913985
46,"A","soleil",0.47,0.167,"noncognate","A",1,615.355043684474
46,"V","soleil",0.47,0.167,"noncognate","A",1,488.722063870905
46,"A","sourire",0.422222222222222,0.429,"noncognate","A",1,983.775182434972
46,"V","sourire",0.422222222222222,0.429,"noncognate","A",1,724.016060112672
46,"A","survie",0.6,0.625,"cognate","A",1,1505.35911004032
46,"V","survie",0.6,0.625,"cognate","A",1,831.080527371205
46,"A","témoin",0.49811320754717,0,"noncognate","A",1,700.870310582793
46,"V","témoin",0.49811320754717,0,"noncognate","A",1,476.013979195477
46,"A","tiroir",0.408,0.167,"noncognate","A",1,498.750846682131
46,"V","tiroir",0.408,0.167,"noncognate","A",1,978.474834252296
46,"A","trésor",0.6229508,0.5,"cognate","A",1,737.449961296501
46,"V","trésor",0.6229508,0.5,"cognate","A",1,1010.27664090899
46,"A","viande",0.508108108108108,0.167,"noncognate","A",1,570.58335344379
46,"V","viande",0.508108108108108,0.167,"noncognate","A",1,760.675105553257
46,"A","victime",1,0.857,"cognate","A",1,459.568598484265
46,"V","victime",1,0.857,"cognate","A",1,1029.85662117559
46,"A","victoire",0.7513514,0.75,"cognate","A",1,1157.56320483478
46,"V","victoire",0.7513514,0.75,"cognate","A",1,450.077783929738
47,"A","abeille",0.769230769230769,0.429,"noncognate","A",2,627.26901811474
47,"V","abeille",0.769230769230769,0.429,"noncognate","A",2,1398.12824107507
47,"A","acteur",0.7659574,0.667,"cognate","A",2,916.082386775893
47,"V","acteur",0.7659574,0.667,"cognate","A",2,760.277335918482
47,"A","adresse",0.7703704,0.714,"cognate","A",2,981.554082270082
47,"V","adresse",0.7703704,0.714,"cognate","A",2,595.895775685495
47,"A","aéroport",0.5428571,0.75,"cognate","A",2,824.751496526626
47,"V","aéroport",0.5428571,0.75,"cognate","A",2,782.939356284819
47,"A","ancêtre",0.54375,0.5,"cognate","A",2,653.737282731666
47,"V","ancêtre",0.54375,0.5,"cognate","A",2,515.128128872875
47,"A","anneau",0.426666666666667,0.167,"noncognate","A",2,1347.1301815705
47,"V","anneau",0.426666666666667,0.167,"noncognate","A",2,559.814973050458
47,"A","arbre",0.253658536585366,0.4,"noncognate","A",2,832.102086812823
47,"V","arbre",0.253658536585366,0.4,"noncognate","A",2,642.057651011856
47,"A","assiette",0.592,0.25,"noncognate","A",2,685.013694020824
47,"V","assiette",0.592,0.25,"noncognate","A",2,821.106990342909
47,"A","attaque",0.95,0.571,"cognate","A",2,532.578975388372
47,"V","attaque",0.95,0.571,"cognate","A",2,969.079345457623
47,"A","avance",0.637037,0.857,"cognate","A",2,1237.59181772892
47,"V","avance",0.637037,0.857,"cognate","A",2,817.222081164624
47,"A","avenir",0.407547169811321,0,"noncognate","A",2,686.727516800523
47,"V","avenir",0.407547169811321,0,"noncognate","A",2,635.970302036628
47,"A","balcon",0.73125,0.857,"cognate","A",2,917.010849958431
47,"V","balcon",0.73125,0.857,"cognate","A",2,812.88390576524
47,"A","banlieue",0.336,0,"noncognate","A",2,1188.33419946054
47,"V","banlieue",0.336,0,"noncognate","A",2,639.404693154975
47,"A","bateau",0.82,0.333,"noncognate","A",2,838.473469211792
47,"V","bateau",0.82,0.333,"noncognate","A",2,965.624721035564
47,"A","biscuit",0.84375,1,"cognate","A",2,1094.72625683771
47,"V","biscuit",0.84375,1,"cognate","A",2,632.543653211113
47,"A","blague",0.472727272727273,0.167,"noncognate","A",2,881.309399263782
47,"V","blague",0.472727272727273,0.167,"noncognate","A",2,536.469722304132
47,"A","blessure",0.34375,0.25,"noncognate","A",2,633.6085858774
47,"V","blessure",0.34375,0.25,"noncognate","A",2,718.311870833986
47,"A","bonbon",0.28,0,"noncognate","A",2,876.355900434605
47,"V","bonbon",0.28,0,"noncognate","A",2,642.589623971338
47,"A","bonheur",0.37,0.143,"noncognate","A",2,507.863886354625
47,"V","bonheur",0.37,0.143,"noncognate","A",2,822.034121902904
47,"A","bougie",0.313725490196078,0.167,"noncognate","A",2,459.490423695185
47,"V","bougie",0.313725490196078,0.167,"noncognate","A",2,609.904283131984
47,"A","branche",0.5890909,0.857,"cognate","A",2,610.553570299554
47,"V","branche",0.5890909,0.857,"cognate","A",2,1169.02686036044
47,"A","bruit",0.44,0,"noncognate","A",2,674.912215009138
47,"V","bruit",0.44,0,"noncognate","A",2,641.743743432282
47,"A","carnet",0.29375,0,"noncognate","A",2,1062.36055708446
47,"V","carnet",0.29375,0,"noncognate","A",2,960.415676374468
47,"A","cendre",0.364705882352941,0,"noncognate","A",2,550.593235017888
47,"V","cendre",0.364705882352941,0,"noncognate","A",2,626.166222004254
47,"A","centaine",0.373333333333333,0.125,"noncognate","A",2,472.166837068692
47,"V","centaine",0.373333333333333,0.125,"noncognate","A",2,717.392025080991
47,"A","cerveau",0.259259259259259,0.143,"noncognate","A",2,1041.24287367533
47,"V","cerveau",0.259259259259259,0.143,"noncognate","A",2,757.068270310005
47,"A","chagrin",0.36078431372549,0.286,"noncognate","A",2,684.238589834558
47,"V","chagrin",0.36078431372549,0.286,"noncognate","A",2,531.797264993765
47,"A","chanson",0.389189189189189,0.286,"noncognate","A",2,842.918519042267
47,"V","chanson",0.389189189189189,0.286,"noncognate","A",2,806.063527951044
47,"A","chemin",0.335135135135135,0,"noncognate","A",2,472.367757347886
47,"V","chemin",0.335135135135135,0,"noncognate","A",2,989.038243320577
