"ppt_id","group_c","test_c","triplet_id","pair_type_c","acc","RT_acc"
"11608982",0.5,-0.5,22,0.5,1,1935.79999998808
"11608982",0.5,-0.5,23,0.5,1,1577
"11608982",0.5,-0.5,6,-0.5,1,2314.69999999405
"11608982",0.5,-0.5,1,-0.5,0,NA
"11608982",0.5,-0.5,26,0.5,1,1559.09999998807
"11608982",0.5,-0.5,9,-0.5,0,NA
"11608982",0.5,-0.5,24,0.5,1,1473.99999998212
"11608982",0.5,-0.5,4,-0.5,1,1974.49999999403
"11608982",0.5,-0.5,21,0.5,1,1860.59999998807
"11608982",0.5,-0.5,3,-0.5,1,2043.69999999405
"11608970",0.5,-0.5,20,0.5,0,NA
"11608970",0.5,-0.5,8,-0.5,1,1917
"11608970",0.5,-0.5,21,0.5,1,2130
"11608970",0.5,-0.5,25,0.5,1,1027
"11608970",0.5,-0.5,9,-0.5,1,2113
"11608970",0.5,-0.5,24,0.5,0,NA
"11608970",0.5,-0.5,5,-0.5,1,1296
"11608970",0.5,-0.5,6,-0.5,1,1260
"11608970",0.5,-0.5,23,0.5,1,1666
"11608970",0.5,-0.5,2,-0.5,0,NA
"11608970",0.5,-0.5,1,-0.5,1,1593
"11608970",0.5,-0.5,7,-0.5,0,NA
"11608970",0.5,-0.5,3,-0.5,1,992
"11608970",0.5,-0.5,27,0.5,1,1030
"11608970",0.5,-0.5,26,0.5,0,NA
"11608970",0.5,-0.5,22,0.5,1,970
"11608970",0.5,-0.5,4,-0.5,0,NA
"11608970",0.5,-0.5,19,0.5,0,NA
"11608943",0.5,-0.5,19,0.5,1,1615.90000000002
"11608943",0.5,-0.5,26,0.5,0,NA
"11608943",0.5,-0.5,3,-0.5,0,NA
"11608943",0.5,-0.5,23,0.5,1,1409.40000000008
"11608943",0.5,-0.5,5,-0.5,1,1098.8000000001
"11608943",0.5,-0.5,2,-0.5,0,NA
"11608943",0.5,-0.5,24,0.5,0,NA
"11608943",0.5,-0.5,21,0.5,0,NA
"11608943",0.5,-0.5,25,0.5,0,NA
"11608943",0.5,-0.5,27,0.5,1,1332.99999999994
"11608943",0.5,-0.5,1,-0.5,1,1531.09999999998
"11608943",0.5,-0.5,6,-0.5,1,1731.29999999993
"11608943",0.5,-0.5,20,0.5,1,1073.90000000002
"11608943",0.5,-0.5,8,-0.5,1,1249.70000000007
"11608943",0.5,-0.5,4,-0.5,0,NA
"11608943",0.5,-0.5,7,-0.5,0,NA
"11608943",0.5,-0.5,22,0.5,0,NA
"11608943",0.5,-0.5,9,-0.5,0,NA
"11580904",0.5,-0.5,8,-0.5,1,1358.09999999404
"11580904",0.5,-0.5,25,0.5,1,870.59999999404
"11580904",0.5,-0.5,24,0.5,1,730.999999988078
"11580904",0.5,-0.5,9,-0.5,1,1607.29999998808
"11580904",0.5,-0.5,20,0.5,1,920.700000000001
"11580904",0.5,-0.5,19,0.5,1,1096.49999998808
"11580904",0.5,-0.5,5,-0.5,0,NA
"11580904",0.5,-0.5,21,0.5,1,807
"11580904",0.5,-0.5,2,-0.5,0,NA
"11580904",0.5,-0.5,6,-0.5,1,1563.09999999404
"11580904",0.5,-0.5,4,-0.5,1,1179.69999998212
"11580904",0.5,-0.5,23,0.5,1,1060.29999998808
"11580904",0.5,-0.5,22,0.5,1,1092
"11580904",0.5,-0.5,1,-0.5,0,NA
"11580904",0.5,-0.5,26,0.5,1,697.90000000596
"11580904",0.5,-0.5,3,-0.5,1,866.000000005959
"11580904",0.5,-0.5,7,-0.5,1,809.800000005962
"11580904",0.5,-0.5,27,0.5,1,894.900000000001
"11580903",0.5,-0.5,2,-0.5,0,NA
"11580903",0.5,-0.5,9,-0.5,1,2644.10000000596
"11580903",0.5,-0.5,21,0.5,1,1165.99999998808
"11580903",0.5,-0.5,20,0.5,1,1130.50000001192
"11580903",0.5,-0.5,5,-0.5,0,NA
"11580903",0.5,-0.5,24,0.5,1,979.000000011918
"11580903",0.5,-0.5,25,0.5,1,1279.89999999999
"11580903",0.5,-0.5,26,0.5,1,852.59999999404
"11580903",0.5,-0.5,4,-0.5,1,1528.59999999404
"11580903",0.5,-0.5,3,-0.5,1,1222.99999998807
"11580903",0.5,-0.5,22,0.5,1,992.199999994045
"11580903",0.5,-0.5,23,0.5,1,927.100000011909
"11580903",0.5,-0.5,7,-0.5,1,1300.80000001192
"11580903",0.5,-0.5,8,-0.5,1,1750.80000000595
"11580903",0.5,-0.5,27,0.5,1,1235.09999999404
"11580903",0.5,-0.5,6,-0.5,0,NA
"11580903",0.5,-0.5,1,-0.5,0,NA
"11580903",0.5,-0.5,19,0.5,1,1376.80000000595
"11580896",0.5,-0.5,25,0.5,1,1792.6
"11580896",0.5,-0.5,6,-0.5,1,1801.20000001192
"11580896",0.5,-0.5,22,0.5,1,3179.20000001192
"11580896",0.5,-0.5,9,-0.5,1,4111.90000003576
"11580896",0.5,-0.5,4,-0.5,1,1712.40000002384
"11580896",0.5,-0.5,2,-0.5,1,1642.00000001192
"11580896",0.5,-0.5,26,0.5,1,1517.10000001192
"11580896",0.5,-0.5,27,0.5,1,2298.60000001192
"11580896",0.5,-0.5,23,0.5,1,1016.70000002384
"11580896",0.5,-0.5,21,0.5,1,1400.80000002384
"11580896",0.5,-0.5,1,-0.5,1,3584.10000001192
"11580896",0.5,-0.5,3,-0.5,1,2426.10000000001
"11580896",0.5,-0.5,7,-0.5,1,1433.10000002384
"11580896",0.5,-0.5,8,-0.5,1,3070.40000002384
"11580896",0.5,-0.5,24,0.5,1,775.100000000006
"11580896",0.5,-0.5,5,-0.5,1,1523.40000002384
"11580896",0.5,-0.5,20,0.5,1,1206.60000004768
"11580896",0.5,-0.5,19,0.5,1,1233.10000000001
"11580876",0.5,-0.5,19,0.5,0,NA
"11580876",0.5,-0.5,4,-0.5,1,668.199999999997
"11580876",0.5,-0.5,7,-0.5,1,NA
"11580876",0.5,-0.5,21,0.5,0,NA
"11580876",0.5,-0.5,8,-0.5,0,NA
"11580876",0.5,-0.5,6,-0.5,1,NA
"11580876",0.5,-0.5,22,0.5,1,NA
"11580876",0.5,-0.5,23,0.5,1,NA
"11580876",0.5,-0.5,3,-0.5,0,NA
"11580876",0.5,-0.5,1,-0.5,1,NA
"11580876",0.5,-0.5,9,-0.5,1,NA
"11580876",0.5,-0.5,5,-0.5,1,966.100000000006
"11580876",0.5,-0.5,24,0.5,1,NA
"11580876",0.5,-0.5,20,0.5,1,NA
"11580876",0.5,-0.5,25,0.5,0,NA
"11580876",0.5,-0.5,2,-0.5,0,NA
"11580876",0.5,-0.5,26,0.5,1,NA
"11580876",0.5,-0.5,27,0.5,0,NA
"11563694",0.5,-0.5,27,0.5,1,1300.10000001192
"11563694",0.5,-0.5,20,0.5,1,1131.1
"11563694",0.5,-0.5,21,0.5,1,1333.1
"11563694",0.5,-0.5,3,-0.5,1,4449.40000001192
"11563694",0.5,-0.5,4,-0.5,1,2292.1
"11563694",0.5,-0.5,5,-0.5,1,2322.2
"11563694",0.5,-0.5,24,0.5,1,1266.20000001192
"11563694",0.5,-0.5,22,0.5,1,1598.10000000298
"11563694",0.5,-0.5,23,0.5,1,1072.90000001193
"11563694",0.5,-0.5,25,0.5,1,933.300000000018
"11563694",0.5,-0.5,2,-0.5,1,4593.30000001192
"11563694",0.5,-0.5,19,0.5,1,1587.10000000001
"11563694",0.5,-0.5,1,-0.5,1,3271.00000000597
"11563694",0.5,-0.5,9,-0.5,1,3919.80000001192
"11563694",0.5,-0.5,8,-0.5,1,2880.89999999999
"11563694",0.5,-0.5,7,-0.5,1,2669.50000000597
"11563694",0.5,-0.5,26,0.5,1,1417.10000000894
"11563694",0.5,-0.5,6,-0.5,1,2733.70000000596
"11563674",0.5,-0.5,25,0.5,1,2048.19999995232
"11563674",0.5,-0.5,21,0.5,1,948.899999964236
"11563674",0.5,-0.5,19,0.5,1,1414.89999998808
"11563674",0.5,-0.5,8,-0.5,1,4021.5
"11563674",0.5,-0.5,6,-0.5,1,1776.4
"11563674",0.5,-0.5,1,-0.5,1,2273.59999995232
"11563674",0.5,-0.5,27,0.5,1,939.899999952315
"11563674",0.5,-0.5,9,-0.5,1,1652.49999998808
"11563674",0.5,-0.5,3,-0.5,1,1476.2
"11563674",0.5,-0.5,5,-0.5,1,2271.29999996423
"11563674",0.5,-0.5,2,-0.5,1,2196.9
"11563674",0.5,-0.5,22,0.5,1,2032.29999995232
"11563674",0.5,-0.5,20,0.5,1,1111.49999998808
"11563674",0.5,-0.5,23,0.5,1,1200.69999995232
"11563674",0.5,-0.5,4,-0.5,1,1940.09999997616
"11563674",0.5,-0.5,26,0.5,1,817.399999999994
"11563674",0.5,-0.5,7,-0.5,0,NA
"11563674",0.5,-0.5,24,0.5,1,1722.79999999999
"11563657",0.5,-0.5,27,0.5,1,1568.8
"11563657",0.5,-0.5,5,-0.5,1,3245.59999999404
"11563657",0.5,-0.5,19,0.5,0,NA
"11563657",0.5,-0.5,21,0.5,1,959.799999994037
"11563657",0.5,-0.5,22,0.5,1,2963.5
"11563657",0.5,-0.5,6,-0.5,1,1847.79999999404
"11563657",0.5,-0.5,8,-0.5,1,2477.89999998808
"11563657",0.5,-0.5,26,0.5,1,1105.69999999404
"11563657",0.5,-0.5,1,-0.5,1,1558.99999998808
"11563657",0.5,-0.5,7,-0.5,1,3202.79999998808
"11563657",0.5,-0.5,3,-0.5,0,NA
"11563657",0.5,-0.5,9,-0.5,0,NA
"11563657",0.5,-0.5,25,0.5,1,1967.59999998807
"11563657",0.5,-0.5,23,0.5,1,985.700000005963
"11563657",0.5,-0.5,2,-0.5,1,3165.39999998212
"11563657",0.5,-0.5,20,0.5,1,1109.39999998212
"11563657",0.5,-0.5,4,-0.5,1,1812.90000000596
"11563657",0.5,-0.5,24,0.5,1,976.40000000596
"11559948",0.5,-0.5,9,-0.5,1,1829.50000000894
"11559948",0.5,-0.5,26,0.5,0,NA
"11559948",0.5,-0.5,7,-0.5,0,NA
"11559948",0.5,-0.5,20,0.5,0,NA
"11559948",0.5,-0.5,8,-0.5,1,1438.99999999702
"11559948",0.5,-0.5,6,-0.5,1,1790.20000000298
"11559948",0.5,-0.5,3,-0.5,1,1279.90000000894
"11559948",0.5,-0.5,24,0.5,0,NA
"11559948",0.5,-0.5,27,0.5,1,1207.49999999702
"11559948",0.5,-0.5,19,0.5,0,NA
"11559948",0.5,-0.5,22,0.5,1,1501.39999999702
"11559948",0.5,-0.5,4,-0.5,0,NA
"11559948",0.5,-0.5,23,0.5,1,1359.10000000001
"11559948",0.5,-0.5,2,-0.5,0,NA
"11559948",0.5,-0.5,25,0.5,0,NA
"11559948",0.5,-0.5,21,0.5,0,NA
"11559948",0.5,-0.5,5,-0.5,1,1330.20000000596
"11559948",0.5,-0.5,1,-0.5,0,NA
"11783776",0.5,-0.5,8,-0.5,1,2489
"11783776",0.5,-0.5,21,0.5,1,1074
"11783776",0.5,-0.5,26,0.5,1,2753
"11783776",0.5,-0.5,6,-0.5,1,2444
"11783776",0.5,-0.5,20,0.5,1,1182
"11783776",0.5,-0.5,3,-0.5,1,1386
"11783776",0.5,-0.5,19,0.5,0,NA
"11783776",0.5,-0.5,7,-0.5,0,NA
"11783776",0.5,-0.5,9,-0.5,1,2839
"11783776",0.5,-0.5,2,-0.5,1,2722
"11783776",0.5,-0.5,27,0.5,1,2253
"11783776",0.5,-0.5,23,0.5,1,3308
"11783776",0.5,-0.5,25,0.5,1,1359
"11783776",0.5,-0.5,1,-0.5,1,2509
"11783776",0.5,-0.5,24,0.5,1,893
"11783776",0.5,-0.5,5,-0.5,1,1360
"11783776",0.5,-0.5,22,0.5,1,1816
"11783776",0.5,-0.5,4,-0.5,1,1968
"11783736",0.5,-0.5,19,0.5,1,1623.99999999851
"11783736",0.5,-0.5,24,0.5,1,1070
"11783736",0.5,-0.5,2,-0.5,1,4232.49999999702
"11783736",0.5,-0.5,25,0.5,1,1322.8
"11783736",0.5,-0.5,20,0.5,1,1283
"11783736",0.5,-0.5,5,-0.5,1,3098.99999999404
"11783736",0.5,-0.5,3,-0.5,1,1175.29999999404
"11783736",0.5,-0.5,21,0.5,1,975.399999994042
"11783736",0.5,-0.5,8,-0.5,1,3639.29999999851
"11783736",0.5,-0.5,26,0.5,1,930.89999999851
"11783736",0.5,-0.5,1,-0.5,1,4975.2
"11783736",0.5,-0.5,27,0.5,1,1239.59999999851
"11783736",0.5,-0.5,6,-0.5,1,900.200000000012
"11783736",0.5,-0.5,9,-0.5,1,1099.5
"11783736",0.5,-0.5,4,-0.5,1,2636.39999999999
"11783736",0.5,-0.5,22,0.5,1,1198.59999999552
"11783736",0.5,-0.5,7,-0.5,1,2456.19999999701
"11783736",0.5,-0.5,23,0.5,1,1107.19999999553
"11563750",0.5,-0.5,6,-0.5,1,3050
"11563750",0.5,-0.5,1,-0.5,1,2242.99999990463
"11563750",0.5,-0.5,19,0.5,1,1433.39999980926
"11563750",0.5,-0.5,25,0.5,1,1537.1
"11563750",0.5,-0.5,26,0.5,1,1041.09999990463
"11563750",0.5,-0.5,22,0.5,1,1400.49999999999
"11563750",0.5,-0.5,3,-0.5,1,2383.3
"11563750",0.5,-0.5,2,-0.5,1,2598.49999995231
"11563750",0.5,-0.5,5,-0.5,1,2377.89999995232
"11563750",0.5,-0.5,23,0.5,1,936.799999952316
"11563750",0.5,-0.5,21,0.5,1,866.600000000006
"11563750",0.5,-0.5,20,0.5,1,1016.09999995232
"11563750",0.5,-0.5,9,-0.5,1,1650.2
"11563750",0.5,-0.5,8,-0.5,1,1831.89999990464
"11563750",0.5,-0.5,27,0.5,1,894.19999995231
"11563750",0.5,-0.5,7,-0.5,1,1615.5
"11563750",0.5,-0.5,24,0.5,1,1499.09999985695
"11563750",0.5,-0.5,4,-0.5,1,1149.60000000001
"11559955",0.5,-0.5,28,0.5,1,2213.18
"11559955",0.5,-0.5,29,0.5,1,1096.62
"11559955",0.5,-0.5,30,0.5,1,1300.3
"11559955",0.5,-0.5,34,0.5,1,1700.40000000001
"11559955",0.5,-0.5,14,-0.5,0,NA
"11559955",0.5,-0.5,31,0.5,1,1817.10000000001
"11559955",0.5,-0.5,15,-0.5,1,2874
"11559955",0.5,-0.5,32,0.5,1,1946.60000000001
"11559955",0.5,-0.5,10,-0.5,1,3414.64
"11559955",0.5,-0.5,11,-0.5,1,1567.04000000001
"11559955",0.5,-0.5,18,-0.5,1,1810.38
"11559955",0.5,-0.5,13,-0.5,0,NA
"11559955",0.5,-0.5,12,-0.5,1,1842.96000000001
"11559955",0.5,-0.5,16,-0.5,1,2200.56000000001
"11559955",0.5,-0.5,35,0.5,1,1214.25999999999
"11559955",0.5,-0.5,17,-0.5,1,2100.53999999999
"11559955",0.5,-0.5,36,0.5,1,1562.06
"11559955",0.5,-0.5,33,0.5,1,1533.71999999999
"11563681",0.5,-0.5,16,-0.5,1,1921.49999999851
"11563681",0.5,-0.5,12,-0.5,1,1348.89999999851
"11563681",0.5,-0.5,28,0.5,1,1043.99999999553
"11563681",0.5,-0.5,33,0.5,1,1096.59999999404
"11563681",0.5,-0.5,34,0.5,1,891.899999994042
"11563681",0.5,-0.5,13,-0.5,1,1719.39999999404
"11563681",0.5,-0.5,32,0.5,1,1058.6
"11563681",0.5,-0.5,18,-0.5,1,1064.3
"11563681",0.5,-0.5,11,-0.5,1,1159.9
"11563681",0.5,-0.5,17,-0.5,1,1309.39999999553
"11563681",0.5,-0.5,14,-0.5,1,1135.79999999702
"11563681",0.5,-0.5,15,-0.5,1,1551.4
"11563681",0.5,-0.5,30,0.5,1,1026.89999999702
"11563681",0.5,-0.5,29,0.5,1,1381.79999999702
"11563681",0.5,-0.5,10,-0.5,1,1648.5
"11563681",0.5,-0.5,31,0.5,1,1118.39999999851
"11563681",0.5,-0.5,35,0.5,1,1463.40000000002
"11563681",0.5,-0.5,36,0.5,1,1683.79999999554
"11563669",0.5,-0.5,36,0.5,0,NA
"11563669",0.5,-0.5,18,-0.5,1,3177.99999999981
"11563669",0.5,-0.5,28,0.5,0,NA
"11563669",0.5,-0.5,10,-0.5,1,1946.59999999963
"11563669",0.5,-0.5,17,-0.5,0,NA
"11563669",0.5,-0.5,35,0.5,1,2406.10000000018
"11563669",0.5,-0.5,30,0.5,0,NA
"11563669",0.5,-0.5,31,0.5,0,NA
"11563669",0.5,-0.5,32,0.5,1,1428.40000000018
"11563669",0.5,-0.5,14,-0.5,0,NA
"11563669",0.5,-0.5,33,0.5,1,887.5
"11563669",0.5,-0.5,16,-0.5,1,766.599999999991
"11563669",0.5,-0.5,15,-0.5,1,1993.89999999982
"11563669",0.5,-0.5,11,-0.5,0,NA
"11563669",0.5,-0.5,13,-0.5,1,1150.60000000001
"11563669",0.5,-0.5,34,0.5,1,2554.60000000037
"11563669",0.5,-0.5,29,0.5,1,1408.20000000038
"11563669",0.5,-0.5,12,-0.5,1,1756.39999999982
"11563703",0.5,-0.5,16,-0.5,0,NA
"11563703",0.5,-0.5,18,-0.5,0,NA
"11563703",0.5,-0.5,12,-0.5,0,NA
"11563703",0.5,-0.5,32,0.5,1,1045.60000000019
"11563703",0.5,-0.5,15,-0.5,0,NA
"11563703",0.5,-0.5,29,0.5,1,1264.50000000009
"11563703",0.5,-0.5,28,0.5,1,1564.10000000028
"11563703",0.5,-0.5,17,-0.5,1,1650.90000000018
"11563703",0.5,-0.5,13,-0.5,1,1360.40000000029
"11563703",0.5,-0.5,31,0.5,0,NA
"11563703",0.5,-0.5,34,0.5,0,NA
"11563703",0.5,-0.5,30,0.5,0,NA
"11563703",0.5,-0.5,33,0.5,1,2117.80000000009
"11563703",0.5,-0.5,36,0.5,1,2189.80000000028
"11563703",0.5,-0.5,35,0.5,1,1889.2000000001
"11563703",0.5,-0.5,10,-0.5,0,NA
"11563703",0.5,-0.5,11,-0.5,1,1301.89999999991
"11563703",0.5,-0.5,14,-0.5,0,NA
"11580902",0.5,-0.5,36,0.5,1,2248.99999999999
"11580902",0.5,-0.5,28,0.5,1,1701
"11580902",0.5,-0.5,15,-0.5,0,NA
"11580902",0.5,-0.5,33,0.5,1,2314
"11580902",0.5,-0.5,32,0.5,1,2520
"11580902",0.5,-0.5,29,0.5,1,1913
"11580902",0.5,-0.5,34,0.5,1,1472
"11580902",0.5,-0.5,30,0.5,1,2134
"11580902",0.5,-0.5,12,-0.5,1,5233
"11580902",0.5,-0.5,18,-0.5,0,NA
"11580902",0.5,-0.5,35,0.5,0,NA
"11580902",0.5,-0.5,13,-0.5,1,5294.00000000001
"11580902",0.5,-0.5,14,-0.5,0,NA
"11580902",0.5,-0.5,31,0.5,1,2422
"11580902",0.5,-0.5,11,-0.5,1,3999
"11580902",0.5,-0.5,16,-0.5,0,NA
"11580902",0.5,-0.5,17,-0.5,1,3098
"11580902",0.5,-0.5,10,-0.5,0,NA
"11608904",0.5,-0.5,18,-0.5,0,NA
"11608904",0.5,-0.5,15,-0.5,1,3054.00000009537
"11608904",0.5,-0.5,16,-0.5,0,NA
"11608904",0.5,-0.5,17,-0.5,0,NA
"11608904",0.5,-0.5,32,0.5,1,1346.60000014305
"11608904",0.5,-0.5,11,-0.5,1,3541.5
"11608904",0.5,-0.5,14,-0.5,1,3279.50000009537
"11608904",0.5,-0.5,28,0.5,1,1382.70000009537
"11608904",0.5,-0.5,36,0.5,0,NA
"11608904",0.5,-0.5,10,-0.5,0,NA
"11608904",0.5,-0.5,33,0.5,0,NA
"11608904",0.5,-0.5,34,0.5,1,2212.30000014305
"11608904",0.5,-0.5,29,0.5,0,NA
"11608904",0.5,-0.5,12,-0.5,1,1418.30000019073
"11608904",0.5,-0.5,35,0.5,1,1865.80000014305
"11608904",0.5,-0.5,13,-0.5,1,1429.20000014306
"11608904",0.5,-0.5,30,0.5,1,1976.10000019074
"11608904",0.5,-0.5,31,0.5,1,3792.90000009537
"11608929",0.5,-0.5,13,-0.5,1,1714.90000007152
"11608929",0.5,-0.5,29,0.5,1,1105.00000004769
"11608929",0.5,-0.5,30,0.5,1,948.500000071523
"11608929",0.5,-0.5,18,-0.5,1,1190.60000007153
"11608929",0.5,-0.5,36,0.5,1,871.900000095367
"11608929",0.5,-0.5,33,0.5,1,1013.70000009537
"11608929",0.5,-0.5,31,0.5,1,1049.10000007153
"11608929",0.5,-0.5,11,-0.5,1,2698.20000002384
"11608929",0.5,-0.5,32,0.5,1,1026.80000007153
"11608929",0.5,-0.5,34,0.5,1,1532.3
"11608929",0.5,-0.5,10,-0.5,1,1351.30000004768
"11608929",0.5,-0.5,35,0.5,1,1137.80000002384
"11608929",0.5,-0.5,28,0.5,1,846.900000023845
"11608929",0.5,-0.5,12,-0.5,1,2698.80000009536
"11608929",0.5,-0.5,17,-0.5,1,1155.30000002384
"11608929",0.5,-0.5,15,-0.5,1,1553.60000009536
"11608929",0.5,-0.5,14,-0.5,1,1259.40000004768
"11608929",0.5,-0.5,16,-0.5,1,1039.2
"11608947",0.5,-0.5,30,0.5,1,1444.6
"11608947",0.5,-0.5,14,-0.5,1,1251.50000000001
"11608947",0.5,-0.5,10,-0.5,1,2205.99999990463
"11608947",0.5,-0.5,36,0.5,1,1068
"11608947",0.5,-0.5,28,0.5,1,1089
"11608947",0.5,-0.5,31,0.5,1,1051.10000000001
"11608947",0.5,-0.5,17,-0.5,1,2080.99999995231
"11608947",0.5,-0.5,16,-0.5,1,1901.40000000001
"11608947",0.5,-0.5,33,0.5,1,1379.89999992847
"11608947",0.5,-0.5,15,-0.5,1,2393.39999995232
"11608947",0.5,-0.5,13,-0.5,1,1741.19999997616
"11608947",0.5,-0.5,29,0.5,1,901.999999999985
"11608947",0.5,-0.5,12,-0.5,1,2719.29999999999
"11608947",0.5,-0.5,34,0.5,1,974.999999904627
"11608947",0.5,-0.5,18,-0.5,1,1251.10000000002
"11608947",0.5,-0.5,32,0.5,1,952.199999999997
"11608947",0.5,-0.5,11,-0.5,1,1947.59999990463
"11608947",0.5,-0.5,35,0.5,1,1260.09999995232
"11608956",0.5,-0.5,29,0.5,1,2545.50000000596
"11608956",0.5,-0.5,28,0.5,0,NA
"11608956",0.5,-0.5,34,0.5,0,NA
"11608956",0.5,-0.5,14,-0.5,0,NA
"11608956",0.5,-0.5,31,0.5,0,NA
"11608956",0.5,-0.5,13,-0.5,1,1560.30000000595
"11608956",0.5,-0.5,32,0.5,0,NA
"11608956",0.5,-0.5,17,-0.5,1,1125.60000000001
"11608956",0.5,-0.5,36,0.5,1,1259.60000001192
"11608956",0.5,-0.5,35,0.5,0,NA
"11608956",0.5,-0.5,33,0.5,1,1199.89999999999
"11608956",0.5,-0.5,15,-0.5,1,1423.00000001788
"11608956",0.5,-0.5,11,-0.5,0,NA
"11608956",0.5,-0.5,16,-0.5,0,NA
"11608956",0.5,-0.5,12,-0.5,1,1049
"11608956",0.5,-0.5,30,0.5,0,NA
"11608956",0.5,-0.5,18,-0.5,0,NA
"11608956",0.5,-0.5,10,-0.5,0,NA
"11609153",0.5,-0.5,35,0.5,1,1833.60000000447
"11609153",0.5,-0.5,18,-0.5,0,NA
"11609153",0.5,-0.5,31,0.5,1,1410.40000000596
"11609153",0.5,-0.5,11,-0.5,1,2458.30000000298
"11609153",0.5,-0.5,15,-0.5,0,NA
"11609153",0.5,-0.5,30,0.5,1,1527.5
"11609153",0.5,-0.5,28,0.5,1,1050.60000000596
"11609153",0.5,-0.5,29,0.5,1,1744.10000000447
"11609153",0.5,-0.5,13,-0.5,1,1626.80000000298
"11609153",0.5,-0.5,14,-0.5,0,NA
"11609153",0.5,-0.5,12,-0.5,1,3622.80000000447
"11609153",0.5,-0.5,32,0.5,1,1039.40000000298
"11609153",0.5,-0.5,34,0.5,1,2189.40000000448
"11609153",0.5,-0.5,16,-0.5,1,3654.40000000596
"11609153",0.5,-0.5,33,0.5,1,2381.80000000149
"11609153",0.5,-0.5,10,-0.5,0,NA
"11609153",0.5,-0.5,36,0.5,0,NA
"11609153",0.5,-0.5,17,-0.5,1,2287.60000000447
"11623273",0.5,-0.5,11,-0.5,1,886.600000000006
"11623273",0.5,-0.5,18,-0.5,0,NA
"11623273",0.5,-0.5,30,0.5,0,NA
"11623273",0.5,-0.5,36,0.5,1,2551.29999992848
"11623273",0.5,-0.5,31,0.5,0,NA
"11623273",0.5,-0.5,17,-0.5,1,1579.39999997616
"11623273",0.5,-0.5,15,-0.5,0,NA
"11623273",0.5,-0.5,10,-0.5,1,3100.09999999999
"11623273",0.5,-0.5,29,0.5,0,NA
"11623273",0.5,-0.5,16,-0.5,0,NA
"11623273",0.5,-0.5,35,0.5,1,2350.79999997615
"11623273",0.5,-0.5,12,-0.5,0,NA
"11623273",0.5,-0.5,28,0.5,0,NA
"11623273",0.5,-0.5,13,-0.5,0,NA
"11623273",0.5,-0.5,33,0.5,1,2763.70000000001
"11623273",0.5,-0.5,32,0.5,1,3569.39999995232
"11623273",0.5,-0.5,34,0.5,1,4128.00000002384
"11623273",0.5,-0.5,14,-0.5,0,NA
"11623309",0.5,-0.5,13,-0.5,1,1669.40000000002
"11623309",0.5,-0.5,29,0.5,1,2160.09999990463
"11623309",0.5,-0.5,11,-0.5,1,1459.79999997618
"11623309",0.5,-0.5,16,-0.5,0,NA
"11623309",0.5,-0.5,32,0.5,1,1746.0999999523
"11623309",0.5,-0.5,12,-0.5,0,NA
"11623309",0.5,-0.5,35,0.5,1,3125.19999992847
"11623309",0.5,-0.5,17,-0.5,1,3920.40000000002
"11623309",0.5,-0.5,36,0.5,1,2527.0999999285
"11623309",0.5,-0.5,30,0.5,0,NA
"11623309",0.5,-0.5,28,0.5,0,NA
"11623309",0.5,-0.5,15,-0.5,1,3176.39999997616
"11623309",0.5,-0.5,33,0.5,1,4781.79999990464
"11623309",0.5,-0.5,14,-0.5,0,NA
"11623309",0.5,-0.5,10,-0.5,0,NA
"11623309",0.5,-0.5,34,0.5,1,2448.89999990462
"11623309",0.5,-0.5,18,-0.5,1,4163.0999999285
"11623309",0.5,-0.5,31,0.5,1,3560.89999997616
"11623343",0.5,-0.5,33,0.5,1,2141.20000000894
"11623343",0.5,-0.5,28,0.5,1,1041.89999999702
"11623343",0.5,-0.5,18,-0.5,1,4548.9
"11623343",0.5,-0.5,29,0.5,1,1558.70000000894
"11623343",0.5,-0.5,12,-0.5,1,4092.60000000596
"11623343",0.5,-0.5,17,-0.5,1,2687.10000000596
"11623343",0.5,-0.5,31,0.5,1,1637.5
"11623343",0.5,-0.5,36,0.5,1,1254.90000000596
"11623343",0.5,-0.5,35,0.5,1,1270.3
"11623343",0.5,-0.5,15,-0.5,1,5098.50000000298
"11623343",0.5,-0.5,16,-0.5,1,3070.90000000596
"11623343",0.5,-0.5,34,0.5,1,1775.50000000597
"11623343",0.5,-0.5,11,-0.5,1,3524.70000000596
"11623343",0.5,-0.5,14,-0.5,1,1731.30000000595
"11623343",0.5,-0.5,13,-0.5,0,NA
"11623343",0.5,-0.5,32,0.5,1,1553.30000000299
"11623343",0.5,-0.5,30,0.5,1,1237.79999999702
"11623343",0.5,-0.5,10,-0.5,0,NA
"11628137",0.5,-0.5,16,-0.5,1,2259.79999992848
"11628137",0.5,-0.5,32,0.5,1,1359.49999992846
"11628137",0.5,-0.5,30,0.5,1,1670.30000002385
"11628137",0.5,-0.5,11,-0.5,1,1616.09999992847
"11628137",0.5,-0.5,28,0.5,1,1937.59999997617
"11628137",0.5,-0.5,34,0.5,1,1615.29999992848
"11628137",0.5,-0.5,36,0.5,0,NA
"11628137",0.5,-0.5,17,-0.5,0,NA
"11628137",0.5,-0.5,33,0.5,1,2193.49999995233
"11628137",0.5,-0.5,31,0.5,1,1954.69999992847
"11628137",0.5,-0.5,10,-0.5,0,NA
"11628137",0.5,-0.5,14,-0.5,0,NA
"11628137",0.5,-0.5,35,0.5,1,2050.69999997615
